"start_time","end_time","o3","flag_o3","o3std","flag_o3std","jd","day","time.dec","time","hour","min","date"
10,10.041667,45.7,0,1.1,0,10,2018-01-11,0,0.01,0,0,2018-01-11 00:00:00
10.041667,10.083333,46.5,0,0.9,0,10,2018-01-11,0.0416670000000003,60.0104800000005,1,0,2018-01-11 01:00:00
10.083333,10.125,47.2,0,0.7,0,10,2018-01-11,0.0833329999999997,120.00952,2,0,2018-01-11 02:00:00
10.125,10.166667,48.2,0.39,5.6,0.39,10,2018-01-11,0.125,180.01,3,0,2018-01-11 03:00:00
10.166667,10.208333,46.5,0,0.2,0,10,2018-01-11,0.166667,240.01048,4,0,2018-01-11 04:00:00
10.208333,10.25,46.5,0,0.4,0,10,2018-01-11,0.208333,300.009519999999,5,0,2018-01-11 05:00:00
10.25,10.291667,46.7,0,0.2,0,10,2018-01-11,0.25,360.01,6,0,2018-01-11 06:00:00
10.291667,10.333333,46.7,0,0.2,0,10,2018-01-11,0.291667,420.01048,7,0,2018-01-11 07:00:00
10.333333,10.375,46.9,0,0.2,0,10,2018-01-11,0.333333,480.009519999999,8,0,2018-01-11 08:00:00
10.375,10.416667,46.9,0,0.2,0,10,2018-01-11,0.375,540.01,9,0,2018-01-11 09:00:00
10.416667,10.458333,46.2,0,0.6,0,10,2018-01-11,0.416667,600.01048,10,0,2018-01-11 10:00:00
10.458333,10.5,45.7,0,0.4,0,10,2018-01-11,0.458333,660.009519999999,11,0,2018-01-11 11:00:00
10.5,10.541667,45.5,0,0.6,0,10,2018-01-11,0.5,720.01,12,0,2018-01-11 12:00:00
10.541667,10.583333,45.3,0,0.3,0,10,2018-01-11,0.541667,780.01048,13,0,2018-01-11 13:00:00
10.583333,10.625,45.1,0,0.3,0,10,2018-01-11,0.583333,840.009519999999,14,0,2018-01-11 14:00:00
10.625,10.666667,45.2,0,0.3,0,10,2018-01-11,0.625,900.01,15,0,2018-01-11 15:00:00
10.666667,10.708333,44.8,0,1.6,0,10,2018-01-11,0.666667,960.01048,16,0,2018-01-11 16:00:00
10.708333,10.75,44.5,0,1.2,0,10,2018-01-11,0.708333,1020.00952,17,0,2018-01-11 17:00:00
10.75,10.791667,44.8,0,1,0,10,2018-01-11,0.75,1080.01,18,0,2018-01-11 18:00:00
10.791667,10.833333,45.2,0,0.5,0,10,2018-01-11,0.791667,1140.01048,19,0,2018-01-11 19:00:00
10.833333,10.875,45.9,0,0.5,0,10,2018-01-11,0.833333,1200.00952,20,0,2018-01-11 20:00:00
10.875,10.916667,46.7,0,0.4,0,10,2018-01-11,0.875,1260.01,21,0,2018-01-11 21:00:00
10.916667,10.958333,46.8,0,0.3,0,10,2018-01-11,0.916667,1320.01048,22,0,2018-01-11 22:00:00
10.958333,11,47.1,0,0.3,0,10,2018-01-11,0.958333,1380.00952,23,0,2018-01-11 23:00:00
11,11.041667,47.1,0,0.3,0,11,2018-01-12,0,0.01,0,0,2018-01-12 00:00:00
11.041667,11.083333,47.2,0,0.3,0,11,2018-01-12,0.0416670000000003,60.0104800000005,1,0,2018-01-12 01:00:00
11.083333,11.125,47.6,0,0.4,0,11,2018-01-12,0.0833329999999997,120.00952,2,0,2018-01-12 02:00:00
11.125,11.166667,47.8,0,0.2,0,11,2018-01-12,0.125,180.01,3,0,2018-01-12 03:00:00
11.166667,11.208333,48.8,0.39,4.5,0.39,11,2018-01-12,0.166667,240.01048,4,0,2018-01-12 04:00:00
11.208333,11.25,47.8,0,0.3,0,11,2018-01-12,0.208333,300.009519999999,5,0,2018-01-12 05:00:00
11.25,11.291667,48,0,0.2,0,11,2018-01-12,0.25,360.01,6,0,2018-01-12 06:00:00
11.291667,11.333333,48.4,0,0.3,0,11,2018-01-12,0.291667,420.01048,7,0,2018-01-12 07:00:00
11.333333,11.375,48.4,0,0.2,0,11,2018-01-12,0.333333,480.009519999999,8,0,2018-01-12 08:00:00
11.375,11.416667,48.2,0,0.3,0,11,2018-01-12,0.375,540.01,9,0,2018-01-12 09:00:00
11.416667,11.458333,48.4,0,0.4,0,11,2018-01-12,0.416667,600.01048,10,0,2018-01-12 10:00:00
11.458333,11.5,47.6,0,0.9,0,11,2018-01-12,0.458333,660.009519999999,11,0,2018-01-12 11:00:00
11.5,11.541667,47.4,0,0.4,0,11,2018-01-12,0.5,720.01,12,0,2018-01-12 12:00:00
11.541667,11.583333,47.7,0,0.4,0,11,2018-01-12,0.541667,780.01048,13,0,2018-01-12 13:00:00
11.583333,11.625,46.1,0,0.9,0,11,2018-01-12,0.583333,840.009519999999,14,0,2018-01-12 14:00:00
11.625,11.666667,45.1,0,2,0,11,2018-01-12,0.625,900.01,15,0,2018-01-12 15:00:00
11.666667,11.708333,44.5,0,1.5,0,11,2018-01-12,0.666667,960.01048,16,0,2018-01-12 16:00:00
11.708333,11.75,44,0,2.3,0,11,2018-01-12,0.708333,1020.00952,17,0,2018-01-12 17:00:00
11.75,11.791667,45.7,0,0.8,0,11,2018-01-12,0.75,1080.01,18,0,2018-01-12 18:00:00
11.791667,11.833333,45.2,0,0.8,0,11,2018-01-12,0.791667,1140.01048,19,0,2018-01-12 19:00:00
11.833333,11.875,44.7,0,0.7,0,11,2018-01-12,0.833333,1200.00952,20,0,2018-01-12 20:00:00
11.875,11.916667,46.4,0.39,5.1,0.39,11,2018-01-12,0.875,1260.01,21,0,2018-01-12 21:00:00
11.916667,11.958333,44.8,0,0.4,0,11,2018-01-12,0.916667,1320.01048,22,0,2018-01-12 22:00:00
11.958333,12,43.6,0,0.5,0,11,2018-01-12,0.958333,1380.00952,23,0,2018-01-12 23:00:00
12,12.041667,42.4,0,1.1,0,12,2018-01-13,0,0.01,0,0,2018-01-13 00:00:00
12.041667,12.083333,40.2,0,0.8,0,12,2018-01-13,0.0416670000000003,60.0104800000005,1,0,2018-01-13 01:00:00
12.083333,12.125,41.2,0,0.7,0,12,2018-01-13,0.0833329999999997,120.00952,2,0,2018-01-13 02:00:00
12.125,12.166667,39.7,0,0.8,0,12,2018-01-13,0.125,180.01,3,0,2018-01-13 03:00:00
12.166667,12.208333,39.5,0,0.8,0,12,2018-01-13,0.166667,240.01048,4,0,2018-01-13 04:00:00
12.208333,12.25,39.3,0,0.9,0,12,2018-01-13,0.208333,300.009519999999,5,0,2018-01-13 05:00:00
12.25,12.291667,39.3,0,0.7,0,12,2018-01-13,0.25,360.01,6,0,2018-01-13 06:00:00
12.291667,12.333333,39.6,0,0.6,0,12,2018-01-13,0.291667,420.01048,7,0,2018-01-13 07:00:00
12.333333,12.375,38.9,0,0.4,0,12,2018-01-13,0.333333,480.009519999999,8,0,2018-01-13 08:00:00
12.375,12.416667,39.5,0,0.4,0,12,2018-01-13,0.375,540.01,9,0,2018-01-13 09:00:00
12.416667,12.458333,39.2,0,0.5,0,12,2018-01-13,0.416667,600.01048,10,0,2018-01-13 10:00:00
12.458333,12.5,39.5,0,0.8,0,12,2018-01-13,0.458333,660.009519999999,11,0,2018-01-13 11:00:00
12.5,12.541667,40.3,0,0.9,0,12,2018-01-13,0.5,720.01,12,0,2018-01-13 12:00:00
12.541667,12.583333,39.7,0,1.2,0,12,2018-01-13,0.541667,780.01048,13,0,2018-01-13 13:00:00
12.583333,12.625,39.3,0,1.2,0,12,2018-01-13,0.583333,840.009519999999,14,0,2018-01-13 14:00:00
12.625,12.666667,38.6,0,1.6,0,12,2018-01-13,0.625,900.01,15,0,2018-01-13 15:00:00
12.666667,12.708333,38.9,0,1.5,0,12,2018-01-13,0.666667,960.01048,16,0,2018-01-13 16:00:00
12.708333,12.75,37.7,0,2.1,0,12,2018-01-13,0.708333,1020.00952,17,0,2018-01-13 17:00:00
12.75,12.791667,39,0,2.1,0,12,2018-01-13,0.75,1080.01,18,0,2018-01-13 18:00:00
12.791667,12.833333,40.4,0,1.2,0,12,2018-01-13,0.791667,1140.01048,19,0,2018-01-13 19:00:00
12.833333,12.875,41.5,0,1.1,0,12,2018-01-13,0.833333,1200.00952,20,0,2018-01-13 20:00:00
12.875,12.916667,42.1,0,0.6,0,12,2018-01-13,0.875,1260.01,21,0,2018-01-13 21:00:00
12.916667,12.958333,43.6,0.39,5.3,0.39,12,2018-01-13,0.916667,1320.01048,22,0,2018-01-13 22:00:00
12.958333,13,42.4,0,0.3,0,12,2018-01-13,0.958333,1380.00952,23,0,2018-01-13 23:00:00
13,13.041667,42.6,0,0.3,0,13,2018-01-14,0,0.01,0,0,2018-01-14 00:00:00
13.041667,13.083333,42.2,0,0.3,0,13,2018-01-14,0.0416670000000003,60.0104800000005,1,0,2018-01-14 01:00:00
13.083333,13.125,42.4,0,0.4,0,13,2018-01-14,0.0833329999999997,120.00952,2,0,2018-01-14 02:00:00
13.125,13.166667,41.1,0,1.9,0,13,2018-01-14,0.125,180.01,3,0,2018-01-14 03:00:00
13.166667,13.208333,41.6,0,0.9,0,13,2018-01-14,0.166667,240.01048,4,0,2018-01-14 04:00:00
13.208333,13.25,41.8,0,0.4,0,13,2018-01-14,0.208333,300.009519999999,5,0,2018-01-14 05:00:00
13.25,13.291667,40.8,0,0.8,0,13,2018-01-14,0.25,360.01,6,0,2018-01-14 06:00:00
13.291667,13.333333,40.6,0,0.4,0,13,2018-01-14,0.291667,420.01048,7,0,2018-01-14 07:00:00
13.333333,13.375,41.2,0,0.5,0,13,2018-01-14,0.333333,480.009519999999,8,0,2018-01-14 08:00:00
13.375,13.416667,41.1,0,1.9,0,13,2018-01-14,0.375,540.01,9,0,2018-01-14 09:00:00
13.416667,13.458333,39.9,0,1.9,0,13,2018-01-14,0.416667,600.01048,10,0,2018-01-14 10:00:00
13.458333,13.5,41.7,0,1.3,0,13,2018-01-14,0.458333,660.009519999999,11,0,2018-01-14 11:00:00
13.5,13.541667,40,0,2.9,0,13,2018-01-14,0.5,720.01,12,0,2018-01-14 12:00:00
13.541667,13.583333,37.8,0,2.3,0,13,2018-01-14,0.541667,780.01048,13,0,2018-01-14 13:00:00
13.583333,13.625,36.2,0,1,0,13,2018-01-14,0.583333,840.009519999999,14,0,2018-01-14 14:00:00
13.625,13.666667,35.4,0,0.5,0,13,2018-01-14,0.625,900.01,15,0,2018-01-14 15:00:00
13.666667,13.708333,36,0,0.6,0,13,2018-01-14,0.666667,960.01048,16,0,2018-01-14 16:00:00
13.708333,13.75,37.4,0,0.3,0,13,2018-01-14,0.708333,1020.00952,17,0,2018-01-14 17:00:00
13.75,13.791667,38.7,0,0.7,0,13,2018-01-14,0.75,1080.01,18,0,2018-01-14 18:00:00
13.791667,13.833333,38.9,0,0.4,0,13,2018-01-14,0.791667,1140.01048,19,0,2018-01-14 19:00:00
13.833333,13.875,36.3,0,1.6,0,13,2018-01-14,0.833333,1200.00952,20,0,2018-01-14 20:00:00
13.875,13.916667,33.7,0,0.5,0,13,2018-01-14,0.875,1260.01,21,0,2018-01-14 21:00:00
13.916667,13.958333,33.5,0,0.7,0,13,2018-01-14,0.916667,1320.01048,22,0,2018-01-14 22:00:00
13.958333,14,35.2,0.39,6.6,0.39,13,2018-01-14,0.958333,1380.00952,23,0,2018-01-14 23:00:00
14,14.041667,32.8,0,0.9,0,14,2018-01-15,0,0.01,0,0,2018-01-15 00:00:00
14.041667,14.083333,34.2,0,1,0,14,2018-01-15,0.0416670000000003,60.0104800000005,1,0,2018-01-15 01:00:00
14.083333,14.125,36.4,0,0.8,0,14,2018-01-15,0.0833329999999997,120.00952,2,0,2018-01-15 02:00:00
14.125,14.166667,38.2,0,1.3,0,14,2018-01-15,0.125,180.01,3,0,2018-01-15 03:00:00
14.166667,14.208333,40.8,0,0.7,0,14,2018-01-15,0.166667,240.01048,4,0,2018-01-15 04:00:00
14.208333,14.25,41.7,0,0.5,0,14,2018-01-15,0.208333,300.009519999999,5,0,2018-01-15 05:00:00
14.25,14.291667,43.5,0,0.8,0,14,2018-01-15,0.25,360.01,6,0,2018-01-15 06:00:00
14.291667,14.333333,44.5,0,0.3,0,14,2018-01-15,0.291667,420.01048,7,0,2018-01-15 07:00:00
14.333333,14.375,45.8,0,0.7,0,14,2018-01-15,0.333333,480.009519999999,8,0,2018-01-15 08:00:00
14.375,14.416667,46,0,0.3,0,14,2018-01-15,0.375,540.01,9,0,2018-01-15 09:00:00
14.416667,14.458333,45.9,0,0.3,0,14,2018-01-15,0.416667,600.01048,10,0,2018-01-15 10:00:00
14.458333,14.5,46,0,0.3,0,14,2018-01-15,0.458333,660.009519999999,11,0,2018-01-15 11:00:00
14.5,14.541667,45.5,0,0.6,0,14,2018-01-15,0.5,720.01,12,0,2018-01-15 12:00:00
14.541667,14.583333,43.5,0,1.1,0,14,2018-01-15,0.541667,780.01048,13,0,2018-01-15 13:00:00
14.583333,14.625,42.7,0,0.9,0,14,2018-01-15,0.583333,840.009519999999,14,0,2018-01-15 14:00:00
14.625,14.666667,43.2,0,0.9,0,14,2018-01-15,0.625,900.01,15,0,2018-01-15 15:00:00
14.666667,14.708333,43.5,0,0.7,0,14,2018-01-15,0.666667,960.01048,16,0,2018-01-15 16:00:00
14.708333,14.75,42.9,0,0.8,0,14,2018-01-15,0.708333,1020.00952,17,0,2018-01-15 17:00:00
14.75,14.791667,40.7,0,1.9,0,14,2018-01-15,0.75,1080.01,18,0,2018-01-15 18:00:00
14.791667,14.833333,38.4,0,2.2,0,14,2018-01-15,0.791667,1140.01048,19,0,2018-01-15 19:00:00
14.833333,14.875,39.6,0.39,0.5,0.39,14,2018-01-15,0.833333,1200.00952,20,0,2018-01-15 20:00:00
14.875,14.916667,40.4,0,3.8,0,14,2018-01-15,0.875,1260.01,21,0,2018-01-15 21:00:00
14.916667,14.958333,38.8,0,0.5,0,14,2018-01-15,0.916667,1320.01048,22,0,2018-01-15 22:00:00
14.958333,15,37.9,0,0.6,0,14,2018-01-15,0.958333,1380.00952,23,0,2018-01-15 23:00:00
15,15.041667,36.5,0,0.3,0,15,2018-01-16,0,0.01,0,0,2018-01-16 00:00:00
15.041667,15.083333,36,0,0.8,0,15,2018-01-16,0.0416670000000003,60.0104800000005,1,0,2018-01-16 01:00:00
15.083333,15.125,35.6,0,0.9,0,15,2018-01-16,0.0833329999999997,120.00952,2,0,2018-01-16 02:00:00
15.125,15.166667,36.5,0,0.9,0,15,2018-01-16,0.125,180.01,3,0,2018-01-16 03:00:00
15.166667,15.208333,36.7,0,1.5,0,15,2018-01-16,0.166667,240.01048,4,0,2018-01-16 04:00:00
15.208333,15.25,37.2,0,0.9,0,15,2018-01-16,0.208333,300.009519999999,5,0,2018-01-16 05:00:00
15.25,15.291667,37.8,0,0.6,0,15,2018-01-16,0.25,360.01,6,0,2018-01-16 06:00:00
15.291667,15.333333,39.4,0,0.6,0,15,2018-01-16,0.291667,420.01048,7,0,2018-01-16 07:00:00
15.333333,15.375,39.3,0,1,0,15,2018-01-16,0.333333,480.009519999999,8,0,2018-01-16 08:00:00
15.375,15.416667,41,0,0.6,0,15,2018-01-16,0.375,540.01,9,0,2018-01-16 09:00:00
15.416667,15.458333,40.2,0,0.8,0,15,2018-01-16,0.416667,600.01048,10,0,2018-01-16 10:00:00
15.458333,15.5,39.4,0,0.5,0,15,2018-01-16,0.458333,660.009519999999,11,0,2018-01-16 11:00:00
15.5,15.541667,41,0,1,0,15,2018-01-16,0.5,720.01,12,0,2018-01-16 12:00:00
15.541667,15.583333,40.3,0,1.8,0,15,2018-01-16,0.541667,780.01048,13,0,2018-01-16 13:00:00
15.583333,15.625,41.1,0,1.4,0,15,2018-01-16,0.583333,840.009519999999,14,0,2018-01-16 14:00:00
15.625,15.666667,43.1,0,0.8,0,15,2018-01-16,0.625,900.01,15,0,2018-01-16 15:00:00
15.666667,15.708333,43.8,0,1.4,0,15,2018-01-16,0.666667,960.01048,16,0,2018-01-16 16:00:00
15.708333,15.75,45.1,0,1.1,0,15,2018-01-16,0.708333,1020.00952,17,0,2018-01-16 17:00:00
15.75,15.791667,45.9,0,0.5,0,15,2018-01-16,0.75,1080.01,18,0,2018-01-16 18:00:00
15.791667,15.833333,46.5,0,0.6,0,15,2018-01-16,0.791667,1140.01048,19,0,2018-01-16 19:00:00
15.833333,15.875,45.9,0,0.5,0,15,2018-01-16,0.833333,1200.00952,20,0,2018-01-16 20:00:00
15.875,15.916667,44.8,0,0.3,0,15,2018-01-16,0.875,1260.01,21,0,2018-01-16 21:00:00
15.916667,15.958333,43.5,0,3.7,0,15,2018-01-16,0.916667,1320.01048,22,0,2018-01-16 22:00:00
15.958333,16,42.3,0,0.5,0,15,2018-01-16,0.958333,1380.00952,23,0,2018-01-16 23:00:00
16,16.041667,42.9,0,0.6,0,16,2018-01-17,0,0.01,0,0,2018-01-17 00:00:00
16.041667,16.083333,43.1,0,0.3,0,16,2018-01-17,0.0416670000000003,60.0104800000005,1,0,2018-01-17 01:00:00
16.083333,16.125,43.2,0,0.5,0,16,2018-01-17,0.0833329999999997,120.00952,2,0,2018-01-17 02:00:00
16.125,16.166667,43.9,0,0.7,0,16,2018-01-17,0.125,180.01,3,0,2018-01-17 03:00:00
16.166667,16.208333,45.9,0,0.9,0,16,2018-01-17,0.166667,240.01048,4,0,2018-01-17 04:00:00
16.208333,16.25,46.1,0,0.5,0,16,2018-01-17,0.208333,300.009519999999,5,0,2018-01-17 05:00:00
16.25,16.291667,44.6,0,1.2,0,16,2018-01-17,0.25,360.01,6,0,2018-01-17 06:00:00
16.291667,16.333333,44.1,0,0.8,0,16,2018-01-17,0.291667,420.01048,7,0,2018-01-17 07:00:00
16.333333,16.375,45,0,0.3,0,16,2018-01-17,0.333333,480.009519999999,8,0,2018-01-17 08:00:00
16.375,16.416667,44.6,0,0.5,0,16,2018-01-17,0.375,540.01,9,0,2018-01-17 09:00:00
16.416667,16.458333,44.6,0,0.7,0,16,2018-01-17,0.416667,600.01048,10,0,2018-01-17 10:00:00
16.458333,16.5,44.3,0,0.6,0,16,2018-01-17,0.458333,660.009519999999,11,0,2018-01-17 11:00:00
16.5,16.541667,45.3,0,0.7,0,16,2018-01-17,0.5,720.01,12,0,2018-01-17 12:00:00
16.541667,16.583333,44.7,0,0.7,0,16,2018-01-17,0.541667,780.01048,13,0,2018-01-17 13:00:00
16.583333,16.625,43.6,0,0.3,0,16,2018-01-17,0.583333,840.009519999999,14,0,2018-01-17 14:00:00
16.625,16.666667,42.8,0,0.3,0,16,2018-01-17,0.625,900.01,15,0,2018-01-17 15:00:00
16.666667,16.708333,41.9,0,0.4,0,16,2018-01-17,0.666667,960.01048,16,0,2018-01-17 16:00:00
16.708333,16.75,41.1,0,0.3,0,16,2018-01-17,0.708333,1020.00952,17,0,2018-01-17 17:00:00
16.75,16.791667,40.4,0,0.3,0,16,2018-01-17,0.75,1080.01,18,0,2018-01-17 18:00:00
16.791667,16.833333,39.9,0,0.3,0,16,2018-01-17,0.791667,1140.01048,19,0,2018-01-17 19:00:00
16.833333,16.875,39.3,0,0.2,0,16,2018-01-17,0.833333,1200.00952,20,0,2018-01-17 20:00:00
16.875,16.916667,39,0,0.2,0,16,2018-01-17,0.875,1260.01,21,0,2018-01-17 21:00:00
16.916667,16.958333,38.9,0,0.3,0,16,2018-01-17,0.916667,1320.01048,22,0,2018-01-17 22:00:00
16.958333,17,39.6,0,4,0,16,2018-01-17,0.958333,1380.00952,23,0,2018-01-17 23:00:00
17,17.041667,38.9,0,0.2,0,17,2018-01-18,0,0.01,0,0,2018-01-18 00:00:00
17.041667,17.083333,39.1,0,0.2,0,17,2018-01-18,0.0416670000000003,60.0104800000005,1,0,2018-01-18 01:00:00
17.083333,17.125,39.2,0,0.2,0,17,2018-01-18,0.0833329999999997,120.00952,2,0,2018-01-18 02:00:00
17.125,17.166667,39.4,0,0.3,0,17,2018-01-18,0.125,180.01,3,0,2018-01-18 03:00:00
17.166667,17.208333,40.4,0,0.4,0,17,2018-01-18,0.166667,240.01048,4,0,2018-01-18 04:00:00
17.208333,17.25,40.6,0,0.8,0,17,2018-01-18,0.208333,300.009519999999,5,0,2018-01-18 05:00:00
17.25,17.291667,41.9,0,0.3,0,17,2018-01-18,0.25,360.01,6,0,2018-01-18 06:00:00
17.291667,17.333333,42.4,0,0.2,0,17,2018-01-18,0.291667,420.01048,7,0,2018-01-18 07:00:00
17.333333,17.375,42.5,0,0.2,0,17,2018-01-18,0.333333,480.009519999999,8,0,2018-01-18 08:00:00
17.375,17.416667,42.5,0,0.3,0,17,2018-01-18,0.375,540.01,9,0,2018-01-18 09:00:00
17.416667,17.458333,42.8,0,0.2,0,17,2018-01-18,0.416667,600.01048,10,0,2018-01-18 10:00:00
17.458333,17.5,42.9,0,0.2,0,17,2018-01-18,0.458333,660.009519999999,11,0,2018-01-18 11:00:00
17.5,17.541667,42.6,0,0.2,0,17,2018-01-18,0.5,720.01,12,0,2018-01-18 12:00:00
17.541667,17.583333,42.5,0,0.2,0,17,2018-01-18,0.541667,780.01048,13,0,2018-01-18 13:00:00
17.583333,17.625,42.7,0,0.2,0,17,2018-01-18,0.583333,840.009519999999,14,0,2018-01-18 14:00:00
17.625,17.666667,42.8,0,0.3,0,17,2018-01-18,0.625,900.01,15,0,2018-01-18 15:00:00
17.666667,17.708333,43.5,0,0.5,0,17,2018-01-18,0.666667,960.01048,16,0,2018-01-18 16:00:00
17.708333,17.75,44.2,0,0.3,0,17,2018-01-18,0.708333,1020.00952,17,0,2018-01-18 17:00:00
17.75,17.791667,44,0,0.7,0,17,2018-01-18,0.75,1080.01,18,0,2018-01-18 18:00:00
17.791667,17.833333,43.7,0,0.4,0,17,2018-01-18,0.791667,1140.01048,19,0,2018-01-18 19:00:00
17.833333,17.875,43.5,0,0.4,0,17,2018-01-18,0.833333,1200.00952,20,0,2018-01-18 20:00:00
17.875,17.916667,43.7,0,0.3,0,17,2018-01-18,0.875,1260.01,21,0,2018-01-18 21:00:00
17.916667,17.958333,43.3,0,0.4,0,17,2018-01-18,0.916667,1320.01048,22,0,2018-01-18 22:00:00
17.958333,18,42.7,0,0.5,0,17,2018-01-18,0.958333,1380.00952,23,0,2018-01-18 23:00:00
18,18.041667,43,0,3.5,0,18,2018-01-19,0,0.01,0,0,2018-01-19 00:00:00
18.041667,18.083333,42,0,0.4,0,18,2018-01-19,0.0416670000000003,60.0104800000005,1,0,2018-01-19 01:00:00
18.083333,18.125,41.7,0,0.3,0,18,2018-01-19,0.0833329999999997,120.00952,2,0,2018-01-19 02:00:00
18.125,18.166667,42.3,0,0.4,0,18,2018-01-19,0.125,180.01,3,0,2018-01-19 03:00:00
18.166667,18.208333,42.2,0,0.6,0,18,2018-01-19,0.166667,240.01048,4,0,2018-01-19 04:00:00
18.208333,18.25,42.4,0,0.3,0,18,2018-01-19,0.208333,300.009519999999,5,0,2018-01-19 05:00:00
18.25,18.291667,42.9,0,0.4,0,18,2018-01-19,0.25,360.01,6,0,2018-01-19 06:00:00
18.291667,18.333333,43.1,0,0.5,0,18,2018-01-19,0.291667,420.01048,7,0,2018-01-19 07:00:00
18.333333,18.375,42.5,0,0.2,0,18,2018-01-19,0.333333,480.009519999999,8,0,2018-01-19 08:00:00
18.375,18.416667,42.1,0,0.4,0,18,2018-01-19,0.375,540.01,9,0,2018-01-19 09:00:00
18.416667,18.458333,41.5,0,0.4,0,18,2018-01-19,0.416667,600.01048,10,0,2018-01-19 10:00:00
18.458333,18.5,41.8,0,0.4,0,18,2018-01-19,0.458333,660.009519999999,11,0,2018-01-19 11:00:00
18.5,18.541667,42.5,0,0.9,0,18,2018-01-19,0.5,720.01,12,0,2018-01-19 12:00:00
18.541667,18.583333,43.7,0,0.5,0,18,2018-01-19,0.541667,780.01048,13,0,2018-01-19 13:00:00
18.583333,18.625,45.4,0,0.6,0,18,2018-01-19,0.583333,840.009519999999,14,0,2018-01-19 14:00:00
18.625,18.666667,46.2,0,0.4,0,18,2018-01-19,0.625,900.01,15,0,2018-01-19 15:00:00
18.666667,18.708333,46.8,0,0.3,0,18,2018-01-19,0.666667,960.01048,16,0,2018-01-19 16:00:00
18.708333,18.75,45.6,0,0.9,0,18,2018-01-19,0.708333,1020.00952,17,0,2018-01-19 17:00:00
18.75,18.791667,44.8,0,0.9,0,18,2018-01-19,0.75,1080.01,18,0,2018-01-19 18:00:00
18.791667,18.833333,44.6,0,0.8,0,18,2018-01-19,0.791667,1140.01048,19,0,2018-01-19 19:00:00
18.833333,18.875,44.6,0,0.5,0,18,2018-01-19,0.833333,1200.00952,20,0,2018-01-19 20:00:00
18.875,18.916667,44.1,0,0.2,0,18,2018-01-19,0.875,1260.01,21,0,2018-01-19 21:00:00
18.916667,18.958333,44.2,0,0.2,0,18,2018-01-19,0.916667,1320.01048,22,0,2018-01-19 22:00:00
18.958333,19,44.7,0,0.3,0,18,2018-01-19,0.958333,1380.00952,23,0,2018-01-19 23:00:00
19,19.041667,44.6,0,0.2,0,19,2018-01-20,0,0.01,0,0,2018-01-20 00:00:00
19.041667,19.083333,44.7,0,4,0,19,2018-01-20,0.0416670000000003,60.0104800000005,1,0,2018-01-20 01:00:00
19.083333,19.125,43.7,0,0.3,0,19,2018-01-20,0.0833329999999997,120.00952,2,0,2018-01-20 02:00:00
19.125,19.166667,43.3,0,0.3,0,19,2018-01-20,0.125,180.01,3,0,2018-01-20 03:00:00
19.166667,19.208333,43,0,0.5,0,19,2018-01-20,0.166667,240.01048,4,0,2018-01-20 04:00:00
19.208333,19.25,41.9,0,0.5,0,19,2018-01-20,0.208333,300.009519999999,5,0,2018-01-20 05:00:00
19.25,19.291667,41.8,0,0.4,0,19,2018-01-20,0.25,360.01,6,0,2018-01-20 06:00:00
19.291667,19.333333,42.1,0,0.4,0,19,2018-01-20,0.291667,420.01048,7,0,2018-01-20 07:00:00
19.333333,19.375,42.7,0,0.4,0,19,2018-01-20,0.333333,480.009519999999,8,0,2018-01-20 08:00:00
19.375,19.416667,43.9,0,0.6,0,19,2018-01-20,0.375,540.01,9,0,2018-01-20 09:00:00
19.416667,19.458333,44.3,0,0.4,0,19,2018-01-20,0.416667,600.01048,10,0,2018-01-20 10:00:00
19.458333,19.5,44.5,0,0.3,0,19,2018-01-20,0.458333,660.009519999999,11,0,2018-01-20 11:00:00
19.5,19.541667,44.2,0,0.5,0,19,2018-01-20,0.5,720.01,12,0,2018-01-20 12:00:00
19.541667,19.583333,44.4,0,0.3,0,19,2018-01-20,0.541667,780.01048,13,0,2018-01-20 13:00:00
19.583333,19.625,40.6,0,2.2,0,19,2018-01-20,0.583333,840.009519999999,14,0,2018-01-20 14:00:00
19.625,19.666667,38.9,0,1,0,19,2018-01-20,0.625,900.01,15,0,2018-01-20 15:00:00
19.666667,19.708333,40.8,0,0.3,0,19,2018-01-20,0.666667,960.01048,16,0,2018-01-20 16:00:00
19.708333,19.75,41.5,0,0.4,0,19,2018-01-20,0.708333,1020.00952,17,0,2018-01-20 17:00:00
19.75,19.791667,41.2,0,0.3,0,19,2018-01-20,0.75,1080.01,18,0,2018-01-20 18:00:00
19.791667,19.833333,41.8,0,0.4,0,19,2018-01-20,0.791667,1140.01048,19,0,2018-01-20 19:00:00
19.833333,19.875,42.3,0,0.4,0,19,2018-01-20,0.833333,1200.00952,20,0,2018-01-20 20:00:00
19.875,19.916667,42,0,0.3,0,19,2018-01-20,0.875,1260.01,21,0,2018-01-20 21:00:00
19.916667,19.958333,41.9,0,0.6,0,19,2018-01-20,0.916667,1320.01048,22,0,2018-01-20 22:00:00
19.958333,20,41.9,0,0.2,0,19,2018-01-20,0.958333,1380.00952,23,0,2018-01-20 23:00:00
20,20.041667,41.7,0,0.2,0,20,2018-01-21,0,0.01,0,0,2018-01-21 00:00:00
20.041667,20.083333,41.7,0,0.2,0,20,2018-01-21,0.0416670000000003,60.0104800000005,1,0,2018-01-21 01:00:00
20.083333,20.125,43,0,3.4,0,20,2018-01-21,0.0833329999999997,120.00952,2,0,2018-01-21 02:00:00
